Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
29939161,Radical Candor: Be a Kickass Boss Without Losing Your Humanity,Kim Malone Scott,"Scott, Kim Malone",,"=""1250103509""","=""9781250103505""",0,4.06,St. Martin's Press,Hardcover,336,2017,2017,,2023/07/27,"to-read, leadership","to-read (#915), leadership (#7)",to-read,,,,0,0
56357967,"Becoming a Data Head: How to Think, Speak, and Understand Data Science, Statistics, and Machine Learning",Alex J. Gutman,"Gutman, Alex J.",Jordan Goldmeier,"=""1119741769""","=""9781119741763""",0,4.25,Wiley,ebook,288,2021,,,2023/07/25,"to-read, technology","to-read (#914), technology (#7)",to-read,,,,0,0
54716655,Kill It with Fire: Manage Aging Computer Systems (and Future Proof Modern Ones),Marianne Bellotti,"Bellotti, Marianne",,"=""1718501188""","=""9781718501188""",0,4.16,No Starch Press,Paperback,248,2021,,,2023/07/25,"to-read, technology, computer-science","to-read (#913), technology (#6), computer-science (#16)",to-read,,,,0,0
54650909,"One: Pot, Pan, Planet: A greener way to cook for you, your family and the planet",Anna  Jones,"Jones, Anna",,"=""0008172498""","=""9780008172497""",0,4.24,Fourth Estate,Kindle Edition,535,2021,2021,,2023/07/25,"to-read, vegetarianism","to-read (#912), vegetarianism (#5)",to-read,,,,0,0
10639,The Paradox of Choice: Why More Is Less,Barry Schwartz,"Schwartz, Barry",,"=""0060005696""","=""9780060005696""",0,3.84,Harper Perennial,Paperback,265,2005,2004,2011/01/01,2023/07/16,lmt,lmt (#3),read,,,,1,0
53487237,"A Swim in a Pond in the Rain: In Which Four Russians Give a Master Class on Writing, Reading, and Life",George Saunders,"Saunders, George",,"=""1984856049""","=""9781984856043""",0,4.54,Random House,ebook,403,2021,2021,,2023/04/30,to-read,to-read (#911),to-read,,,,0,0
54404602,The Sweetness of Water,Nathan  Harris,"Harris, Nathan",,"=""031646127X""","=""9780316461276""",0,4.15,"Little, Brown and Company",Hardcover,368,2021,2021,,2023/07/16,to-read,to-read (#910),to-read,,,,0,0
57127277,Kaikeyi,Vaishnavi Patel,"Patel, Vaishnavi",,"=""0759557330""","=""9780759557338""",0,4.19,Redhook,Hardcover,478,2022,2022,,2023/07/16,to-read,to-read (#909),to-read,,,,0,0
33381433,We Are Never Meeting in Real Life.,Samantha Irby,"Irby, Samantha",,"=""1101912197""","=""9781101912195""",0,3.90,Knopf Doubleday Publishing Group,Paperback,275,2017,2017,,2023/07/16,"to-read, lmt","to-read (#908), lmt (#2)",to-read,,,,0,0
5306,Travels with Charley: In Search of America,John Steinbeck,"Steinbeck, John",,"=""0142000701""","=""9780142000700""",0,4.08,Penguin,Paperback,214,2002,1961,,2023/07/16,"to-read, lmt","to-read (#907), lmt (#1)",to-read,,,,0,0
61605365,Harvard Square: A Love Story,Catherine J Turco,"Turco, Catherine J",,"=""0231557868""","=""9780231557863""",0,4.21,Columbia University Press,ebook,332,2023,2023,,2023/07/16,to-read,to-read (#906),to-read,,,,0,0
60693774,"Ruderal City: Ecologies of Migration, Race, and Urban Nature in Berlin (Experimental Futures)",Bettina Stoetzer,"Stoetzer, Bettina",,"=""1478015969""","=""9781478015963""",0,4.57,Duke University Press Books,Hardcover,352,2022,,,2023/07/16,to-read,to-read (#905),to-read,,,,0,0
61195585,Grand Delusion: The Rise and Fall of American Ambition in the Middle East,Steven Simon,"Simon, Steven",,"=""0735224242""","=""9780735224247""",0,4.07,Penguin Press,Hardcover,496,2023,,,2023/07/16,to-read,to-read (#904),to-read,,,,0,0
7090,The Soul of a New Machine,Tracy Kidder,"Kidder, Tracy",,"=""0316491977""","=""9780316491976""",0,4.12,Back Bay Books,Paperback,293,2000,1981,,2023/07/14,"to-read, computer-science","to-read (#903), computer-science (#14)",to-read,,,,0,0
63859,Understanding Variation: The Key to Managing Chaos,Donald J. Wheeler,"Wheeler, Donald J.",,"=""0945320531""","=""9780945320531""",0,4.06,Spc Pr,Hardcover,158,2000,1993,,2023/07/11,to-read,to-read (#902),to-read,,,,0,0
17860739,S.,J.J. Abrams,"Abrams, J.J.",Doug Dorst,"=""0316201642""","=""9780316201643""",0,3.86,Mulholland Books,Hardcover,469,2013,2013,,2023/07/05,to-read,to-read (#901),to-read,,,,0,0
61884782,Camp Damascus,Chuck Tingle,"Tingle, Chuck",,"=""1250874629""","=""9781250874627""",0,3.92,Tor Nightfire,Hardcover,246,2023,2023,,2023/07/03,to-read,to-read (#900),to-read,,,,0,0
61389898,Eating beside Ourselves: Thresholds of Foods and Bodies,Heather Paxson,"Paxson, Heather",,"=""1478016787""","=""9781478016786""",0,5.00,Duke University Press Books,Hardcover,248,2023,,,2023/07/02,to-read,to-read (#899),to-read,,,,0,0
61238753,Playing Oppression: The Legacy of Conquest and Empire in Colonialist Board Games,Mary Flanagan,"Flanagan, Mary",Mikael Jakobsson,"=""0262047918""","=""9780262047913""",0,4.29,The MIT Press,Hardcover,240,2023,,,2023/07/02,to-read,to-read (#898),to-read,,,,0,0
4895622,East of the Sun and West of the Moon: Old Tales from the North (Calla Editions),Peter Christen Asbjørnsen,"Asbjørnsen, Peter Christen","Kay Nielsen, Jørgen Moe","=""1606600036""","=""9781606600030""",0,4.21,Calla Editions,Hardcover,208,2008,,,2021/10/25,"to-read, fairy-tales","to-read (#355), fairy-tales (#2)",to-read,,,,0,0
122774273,Same Bed Different Dreams,Ed Park,"Park, Ed",,"=""0812988310""","=""9780812988314""",0,3.77,Random House,Kindle Edition,528,2023,2023,,2023/06/30,to-read,to-read (#897),to-read,,,,0,0
4283754,"Daredevil by Frank Miller & Klaus Janson, Vol. 1",Frank Miller,"Miller, Frank","Bill Mantlo, Marv Wolfman, Roger McKenzie, David Michelinie, Klaus Janson","=""0785134735""","=""9780785134732""",0,4.06,Marvel Universe,Paperback,336,2010,2008,,2023/06/30,to-read,to-read (#896),to-read,,,,0,0
43522689,You Are a F*cking Awesome Mom,Leslie Anne Bruce,"Bruce, Leslie Anne",,"=""1580058906""","=""9781580058902""",0,4.26,Seal Press,Paperback,256,2019,,,2023/06/30,to-read,to-read (#895),to-read,,,,0,0
30045683,The Little Book of Hygge: The Danish Way to Live Well,Meik Wiking,"Wiking, Meik",,"=""0241283914""","=""9780241283912""",5,3.77,Penguin UK,Hardcover,289,2016,2016,2023/04/21,2023/03/04,self-help,self-help (#5),read,,,,1,0
60149559,Tranquility by Tuesday: 9 Ways to Calm the Chaos and Make Time for What Matters,Laura Vanderkam,"Vanderkam, Laura",,"=""0593419006""","=""9780593419007""",0,4.25,Portfolio,Hardcover,288,2022,2022,,2023/06/25,to-read,to-read (#894),to-read,,,,0,0
28815322,"The Danish Way of Parenting: What the Happiest People in the World Know About Raising Confident, Capable Kids",Jessica Joelle Alexander,"Alexander, Jessica Joelle",Iben Sandahl,"=""014311171X""","=""9780143111719""",0,4.08,TarcherPerigee,Paperback,208,2016,2014,,2023/06/24,to-read,to-read (#893),to-read,,,,0,0
31200948,"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living",Ryan Holiday,"Holiday, Ryan",Stephen Hanselman,"=""0735211744""","=""9780735211742""",0,4.37,Portfolio,Kindle Edition,397,2016,2016,,2022/09/09,to-read,to-read (#892),to-read,,,,0,0
57594246,"The Complete Gardener: A Practical, Imaginative Guide to Every Aspect of Gardening",Montagu Don,"Don, Montagu",,"=""0744047714""","=""9780744047714""",0,4.54,DK,Kindle Edition,850,2021,2003,,2022/03/14,"gardening, to-read","gardening (#1), to-read (#891)",to-read,,,,0,0
52535437,Antiracist Baby,Ibram X. Kendi,"Kendi, Ibram X.",Ashley Lukashevsky,"=""0593110412""","=""9780593110416""",5,4.08,Kokila,Board Book,24,2020,2020,2023/06/01,2023/05/29,,,read,,,,1,0
59364173,I'm Glad My Mom Died,Jennette McCurdy,"McCurdy, Jennette",,"=""""","=""""",5,4.45,Simon & Schuster,ebook,320,2022,2022,2023/06/22,2022/08/21,,,read,,,,1,0
28187318,"The Modern Witchcraft Spell Book: Your Complete Guide to Crafting and Casting Spells (Modern Witchcraft Magic, Spells, Rituals)",Skye Alexander,"Alexander, Skye",,"=""""","=""""",0,4.01,Adams Media,Kindle Edition,305,2015,,,2023/06/21,to-read,to-read (#890),to-read,,,,0,0
41960458,The Essential Defense Against The Dark Arts,Arsenius Jigger,"Jigger, Arsenius",Jack Tuckwell,"=""""","=""""",0,4.81,Luca Books,Hardcover,877,,,,2023/06/20,to-read,to-read (#889),to-read,,,,0,0
28789711,SPQR: A History of Ancient Rome,Mary Beard,"Beard, Mary",,"=""1631492225""","=""9781631492228""",0,4.06,Liveright,Paperback,606,2016,2015,,2023/06/18,to-read,to-read (#888),to-read,,,,0,0
59196,La noche de Tlatelolco,Elena Poniatowska,"Poniatowska, Elena",,"=""9684114257""","=""9789684114258""",0,4.15,Ediciones Era,Paperback,280,1998,1971,,2023/06/16,to-read,to-read (#887),to-read,,,,0,0
20588662,"An Indigenous Peoples' History of the United States (ReVisioning American History, #3)",Roxanne Dunbar-Ortiz,"Dunbar-Ortiz, Roxanne",,"=""080700040X""","=""9780807000403""",5,4.37,Beacon Press,Hardcover,320,2014,2014,2023/06/15,2023/05/29,,,read,"An Indigenous People's History of the United States is a bold telling of the Native American experience of subjugation and extermination under the US settler-colonial regime, citing specific examples of genocidal actions of the government often unexplored in the classroom.",,,1,0
50891603,Recipes from the World of Tolkien: Inspired By the Legends,Robert Tuesley Anderson,"Anderson, Robert Tuesley",,"=""1645174425""","=""9781645174424""",0,4.34,Thunder Bay Press,Hardcover,176,2020,2020,,2023/06/14,to-read,to-read (#886),to-read,,,,0,0
76401,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,"Brown, Dee",,"=""0805066691""","=""9780805066692""",0,4.25,"Henry Holt and Company, LLC",Paperback,509,2001,1970,,2023/06/12,"to-read, history","to-read (#885), history (#33)",to-read,,,,0,0
6667514,The Checklist Manifesto: How to Get Things Right,Atul Gawande,"Gawande, Atul",,"=""0805091742""","=""9780805091748""",0,4.04,Metropolitan Books,Hardcover,208,2009,2009,,2023/06/08,to-read,to-read (#884),to-read,,,,0,0
28746,In Persuasion Nation,George Saunders,"Saunders, George",,"=""159448242X""","=""9781594482427""",0,4.09,Riverhead Books,Paperback,228,2007,2006,,2023/05/29,to-read,to-read (#883),to-read,,,,0,0
28747,CivilWarLand in Bad Decline,George Saunders,"Saunders, George",,"=""0099595818""","=""9780099595816""",0,4.21,Vintage,Paperback,179,1997,1996,,2023/05/29,to-read,to-read (#882),to-read,,,,0,0
14295,Pastoralia,George Saunders,"Saunders, George",,"=""0747553866""","=""9780747553861""",0,4.08,Bloomsbury Publishing,Paperback,188,2001,2000,,2023/05/29,to-read,to-read (#881),to-read,,,,0,0
18373298,"Congratulations, by the Way: Some Thoughts on Kindness",George Saunders,"Saunders, George",,"=""0812996275""","=""9780812996272""",0,4.17,Random House,Hardcover,64,2014,2013,,2023/05/29,to-read,to-read (#880),to-read,,,,0,0
55361205,A Promised Land,Barack Obama,"Obama, Barack",,"=""1524763187""","=""9781524763183""",0,4.33,Crown,ebook,768,2020,2020,,2023/05/29,to-read,to-read (#879),to-read,,,,0,0
27838712,"The Grey Bastards (The Lot Lands, #1)",Jonathan  French,"French, Jonathan",,"=""""","=""""",0,4.06,Ballymalis Press,Kindle Edition,529,2015,2015,,2023/05/26,to-read,to-read (#877),to-read,,,,0,0
55139907,"Path of Darkness (Memories of Madness, #1)",C.M. Lackner,"Lackner, C.M.",,"=""""","=""""",0,4.02,Amazon Digital Services,Kindle Edition,443,2020,2020,,2023/05/18,to-read,to-read (#876),to-read,,,,0,0
54440543,"The Final Strife (Ending Fire, #1)",Saara El-Arifi,"El-Arifi, Saara",,"=""""","=""""",0,4.22,Del Rey,Hardcover,640,2022,2022,,2023/05/18,to-read,to-read (#875),to-read,,,,0,0
909746,Epitaph of a Small Winner,Machado de Assis,"Assis, Machado de","Susan Sontag, William L. Grossman","=""0374521921""","=""9780374521929""",0,4.25,"Farrar, Straus and Giroux",Paperback,236,1990,1881,,2023/05/17,to-read,to-read (#874),to-read,,,,0,0
48989372,A Very Punchable Face,Colin Jost,"Jost, Colin",,"=""1101906324""","=""9781101906323""",5,4.21,Crown,Hardcover,312,2020,2020,2023/05/16,2022/11/21,memoir,memoir (#28),read,,,,1,0
671560,"The Bone Doll's Twin (The Tamír Triad, #1)",Lynn Flewelling,"Flewelling, Lynn",,"=""0553577239""","=""9780553577235""",0,4.06,Bantam Spectra,Mass Market Paperback,524,2009,2001,,2023/05/14,to-read,to-read (#873),to-read,,,,0,0
58340947,On a Night of a Thousand Stars,Andrea Yaryura Clark,"Clark, Andrea Yaryura",,"=""1538720299""","=""9781538720295""",3,3.94,Grand Central Publishing,Hardcover,352,2022,2022,2023/05/14,2023/04/12,book-club-uh,book-club-uh (#2),read,"On a Night of a Thousand Stars by Andrea Clark  is a highly detailed historical fiction and romance novel that explores the dramatic era of the Dirty War when children were separated from detained and disappeared political prisoners. While the novel provides a complete snapshot of Argentine food, vocabulary and general culture, the novel tends to focus more on romantic buildup rather than philosophical exploration of human rights abuses.",,,1,0
38496769,"The Broken Earth Trilogy (The Broken Earth, #1-3)",N.K. Jemisin,"Jemisin, N.K.",,"=""031652719X""","=""9780316527194""",0,4.56,Orbit,Paperback,1424,2015,2018,,2023/05/13,to-read,to-read (#872),to-read,,,,0,0
75305069,A Woman of the Sword,Anna Smith Spark,"Spark, Anna Smith",,"=""1915556058""","=""9781915556059""",0,3.80,Luna Press Publishing,Kindle Edition,431,2023,2023,,2023/05/13,"to-read, mothers","to-read (#871), mothers (#3)",to-read,,,,0,0
61905,"Barrayar (Vorkosigan Saga, #7)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""0743468414""","=""9780743468411""",0,4.30,Gardners Books,Paperback,336,2003,1991,,2023/05/13,"to-read, mothers","to-read (#870), mothers (#2)",to-read,,,,0,0
821104,Nunca Más: The Report of the Argentine National Commission on the Disappeared,Conadep,"Conadep, Conadep",,"=""0374223505""","=""9780374223502""",0,4.68,"Farrar, Straus and Giroux",Hardcover,322,1986,1984,,2023/05/12,to-read,to-read (#869),to-read,,,,0,0
56047271,Tastes Like War,Grace M. Cho,"Cho, Grace M.",,"=""1952177944""","=""9781952177941""",5,3.92,The Feminist Press,Paperback,289,2021,2021,2023/05/12,2023/05/12,,,read,"Tastes Like War by Grace Cho is a memoir written by a first generation Korean American who recounts the recipes made for her mother, a Korean survivor of Japanese occupation who married a US naval officer, and a person experiencing schizophrenia. This book shares an honest perspective on what it  is like to have a parent with schizophrenia and the resilience that family and food offers.",,,1,0
31927094,La comida en la historia argentina,Daniel Balmaceda,"Balmaceda, Daniel",,"=""9500756412""","=""9789500756419""",0,3.58,Buenos Aires: Sudamericana,Paperback,312,2016,2016,,2023/05/06,to-read,to-read (#868),to-read,,,,0,0
239186,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",Erik Larson,"Larson, Erik",,"=""0375708278""","=""9780375708275""",0,4.05,Vintage Books USA,Paperback,323,2000,1999,,2023/05/03,to-read,to-read (#867),to-read,,,,0,0
30145126,The Lost City of the Monkey God: A True Story,Douglas Preston,"Preston, Douglas",,"=""1455540005""","=""9781455540006""",3,3.93,Grand Central Publishing,Hardcover,328,2017,2017,2023/05/03,2023/04/20,book-club-uh,book-club-uh (#1),read,,,,1,0
58311927,"Good Grief: On Loving Pets, Here and Hereafter",E.B. Bartels,"Bartels, E.B.",,"=""0358212332""","=""9780358212331""",0,4.25,Mariner Books,Hardcover,272,2022,,,2023/04/30,to-read,to-read (#866),to-read,,,,0,0
22504703,The Boy Who Harnessed the Wind,William Kamkwamba,"Kamkwamba, William","Bryan Mealer, Anna Hymas","=""0803740808""","=""9780803740808""",0,4.25,Rocky Pond Books,Hardcover,304,2015,2009,,2023/04/30,to-read,to-read (#865),to-read,,,,0,0
59571998,Dangerous Rhythms: Jazz and the Underworld,T.J. English,"English, T.J.",,"=""0063031418""","=""9780063031418""",0,4.12,William Morrow,Hardcover,448,2022,2022,,2023/04/30,to-read,to-read (#864),to-read,,,,0,0
445996,The Breastfeeding Answer Book,La Leche League International,"International, La Leche League","Nancy Mohrbacher, Julie Stock","=""0912500921""","=""9780912500928""",0,4.55,LA Leche League Intl,Hardcover,680,2003,1991,,2023/04/29,to-read,to-read (#863),to-read,,,,0,0
30076034,Precious Little Sleep,Alexis Dubief,"Dubief, Alexis",,"=""""","=""""",0,4.16,Lomhara Press,Paperback,320,2017,2017,,2023/04/29,to-read,to-read (#862),to-read,,,,0,0
32127,Ina May's Guide to Childbirth,Ina May Gaskin,"Gaskin, Ina May",,"=""0553381156""","=""9780553381153""",0,4.36,Bantam,Paperback,348,2003,2003,,2023/04/28,to-read,to-read (#861),to-read,,,,0,0
9245232,The Confidence Gap,Russ Harris,"Harris, Russ",,"=""1849016887""","=""9781849016889""",0,4.05,Robinson Publishing,Paperback,292,2011,2010,,2023/04/27,to-read,to-read (#860),to-read,,,,0,0
374233,If on a Winter’s Night a Traveler,Italo Calvino,"Calvino, Italo",William Weaver,"=""""","=""9780088619451""",0,4.03,L&OD Key Porter,Paperback,260,1982,1979,,2023/04/20,to-read,to-read (#859),to-read,,,,0,0
50212161,Everything Comes Next: Collected and New Poems,Naomi Shihab Nye,"Nye, Naomi Shihab",,"=""0063013452""","=""9780063013452""",0,4.26,Greenwillow Books,Hardcover,241,2020,2020,,2023/04/16,to-read,to-read (#858),to-read,,,,0,0
845386,Journal of a Solitude,May Sarton,"Sarton, May",,"=""0393309282""","=""9780393309287""",0,4.15,W. W. Norton & Company,Paperback,208,1992,1973,,2023/04/16,to-read,to-read (#857),to-read,,,,0,0
294061,The House by the Sea,May Sarton,"Sarton, May",Beverly Hallam,"=""0393313905""","=""9780393313901""",0,4.10,W. W. Norton & Company,Paperback,290,1995,1977,,2023/04/16,to-read,to-read (#856),to-read,,,,0,0
116654,I Like You,Sandol Stoddard Warburg,"Warburg, Sandol Stoddard",Jacqueline Chwast,"=""0395071763""","=""9780395071762""",0,4.66,Houghton Mifflin,Hardcover,48,1990,1965,,2023/04/16,"to-read, childrens","to-read (#855), childrens (#4)",to-read,,,,0,0
57659307,Borealis,Aisha Sabatini Sloan,"Sloan, Aisha Sabatini",,"=""""","=""""",0,4.03,Coffee House Press,Paperback,144,2021,2021,,2023/04/11,"to-read, poetry","to-read (#854), poetry (#34)",to-read,,,,0,0
60065627,A Horse at Night: On Writing,Amina Cain,"Cain, Amina",,"=""1948980134""","=""9781948980135""",0,4.04,"Dorothy, a publishing project",Paperback,136,2022,2022,,2023/04/11,"to-read, writing","to-read (#853), writing (#13)",to-read,,,,0,0
48721389,Red Comet: The Short Life and Blazing Art of Sylvia Plath,Heather   Clark,"Clark, Heather",,"=""1473579236""","=""9781473579231""",0,4.58,Vintage Digital,Kindle Edition,1154,2020,2020,,2023/04/09,to-read,to-read (#852),to-read,,,,0,0
57359691,"Invisible Child: Poverty, Survival & Hope in an American City",Andrea Elliott,"Elliott, Andrea",,"=""0812986946""","=""9780812986945""",0,4.71,Random House,Hardcover,602,2021,2021,,2023/04/09,to-read,to-read (#851),to-read,,,,0,0
53317525,"Childhood (The Copenhagen Trilogy, #1)",Tove Ditlevsen,"Ditlevsen, Tove",Tiina Nunnally,"=""0374722935""","=""9780374722937""",0,4.10,FSG Originals,Paperback,112,2021,1967,,2023/04/09,to-read,to-read (#850),to-read,,,,0,0
51183428,The Love Songs of W.E.B. Du Bois,Honorée Fanonne Jeffers,"Jeffers, Honorée Fanonne",,"=""006294293X""","=""9780062942937""",0,4.51,Harper ,Hardcover,816,2021,2021,,2023/04/09,to-read,to-read (#849),to-read,,,,0,0
62069739,When We Cease to Understand the World,Benjamín Labatut,"Labatut, Benjamín",Adrian Nathan West,"=""""","=""""",0,4.13,New York Review Books,Kindle Edition,193,2022,2020,,2023/04/09,to-read,to-read (#848),to-read,,,,0,0
